date,ind,maxtp,ind.1,mintp,igmin,gmin,ind.2,rain,cbl,wdsp,ind.3,hm,ind.4,ddhm,ind.5,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
27-Jun-22,0,17,0,7.8,0,3.9,0,0.4,1004.2,10.1,0,18,0,170,0,28,15.505,2.6,3.9,47.6,47.6,52.4,1667
28-Jun-22,0,18.8,0,11.4,0,11.8,0,16.7,1000,13,0,22,0,190,0,32,16.085,2.7,4.1,32.4,32.4,37.2,1717
29-Jun-22,0,18.1,0,11.2,0,9.7,0,0,1000.6,5.3,0,14,0,260,0,18,16.483,2.8,3.7,34.4,34.4,39.3,1579
30-Jun-22,0,18.3,0,10.7,0,10.8,0,5.2,1004.3,5,0,12,0,250,0,15,16.792,2.5,3.3,30.9,30.9,35.8,1358
01-Jul-22,0,16.9,0,10.9,0,7.4,0,7.1,1005.1,6.8,0,14,0,210,0,20,16.35,2.2,3.1,25.3,25.3,30.3,1380
02-Jul-22,0,19.6,0,9.9,0,6.9,0,0.1,1008.1,6.9,0,14,0,250,0,21,17.385,3.6,5.1,28,28,33.1,2408
03-Jul-22,0,17.8,0,10.9,0,8.1,0,0,1013,7.8,0,12,0,260,0,20,17.103,3.1,4.3,30.3,30.3,35.5,1846
04-Jul-22,0,18.4,0,11.7,0,10.8,0,0.1,1016,8,0,14,0,260,0,19,16.898,3.1,4.2,32.4,32.4,37.7,1749
05-Jul-22,0,19.4,0,12.6,0,9.4,0,0,1020.2,6.4,0,11,0,300,0,17,17.767,2.4,3.2,34.1,34.1,39.4,1276
06-Jul-22,0,20.5,0,13.9,0,13.1,0,0,1022.3,9.9,0,17,0,280,0,24,18.74,3,4.2,36.1,36.1,41.5,1609
07-Jul-22,0,23.5,0,14.5,0,14.2,0,0,1025.4,5.6,0,10,0,330,0,17,19.73,3.4,4.5,38.4,38.4,43.8,1833
08-Jul-22,0,22.8,0,12.3,0,10.1,0,0,1027.5,4.3,0,8,0,320,0,15,20.413,3.4,4.5,40.6,40.6,46,1994
09-Jul-22,0,23.1,0,10.9,0,7.1,0,0,1025.8,3.6,0,8,0,340,0,12,20.755,3.1,4.1,42.6,42.6,48,1779
10-Jul-22,0,25.5,0,10.9,0,7.2,0,0,1020.5,3.7,0,9,0,130,0,15,22.725,4.6,6.1,45.4,45.4,50.9,2921
11-Jul-22,0,26.3,0,10.4,0,5.4,0,0,1014,6.6,0,15,0,170,0,21,22.355,4.2,5.5,47.8,47.8,53.3,2220
12-Jul-22,0,23.2,0,14.2,0,15.8,0,0.8,1014.8,6.5,0,12,0,240,0,16,21.065,2.6,3.4,48.5,48.5,54,1205
13-Jul-22,0,20.5,0,10.6,0,6.3,0,0,1018,5.9,0,12,0,260,0,17,20.868,3.8,5.1,50.6,50.6,56.1,2333
14-Jul-22,0,21.4,0,10.2,0,6.6,0,0,1019,5.1,0,11,0,270,0,15,20.465,3.4,4.6,52.5,52.5,58,1987
15-Jul-22,0,22.9,0,12.4,0,8.5,0,0,1017.8,5.2,0,12,0,270,0,16,21.682,3.7,4.9,54.4,54.4,59.9,2106
16-Jul-22,0,25.6,0,10.2,0,6.1,0,0,1017.1,4.8,0,12,0,180,0,19,22.667,4.1,5.5,56.5,56.5,61.9,2447
17-Jul-22,0,26.8,0,12.7,0,9.9,0,0,1013.8,7.3,0,13,0,180,0,20,23.12,4.2,5.6,58.5,58.5,64,2205
18-Jul-22,0,31.6,0,14.2,0,9.4,0,0,1008,6,0,14,0,180,0,19,23.718,4.9,6.2,60.8,60.8,66.2,2258
19-Jul-22,0,27.5,0,14.4,0,10.9,0,0,1004.3,6,0,12,0,310,0,19,23.933,3.9,5,62.6,62.6,67.9,1854
20-Jul-22,0,19,0,13.6,0,13.6,0,0,1012.5,7.6,0,11,0,330,0,21,21.323,2.7,3.5,63.7,63.7,69.1,1139
21-Jul-22,0,18.1,0,13.1,0,12.5,0,0,1017,3.7,0,6,0,300,0,11,20.483,2.3,3,64.7,64.7,70,1110
22-Jul-22,0,22.5,0,12.5,0,11.4,0,0,1012.5,4.5,0,11,0,200,0,16,21.382,3.4,4.4,66.1,66.1,71.4,1827
23-Jul-22,0,21,0,15.7,0,15.1,0,3.4,1004.7,9.8,0,16,0,170,0,24,19.935,1.9,2.6,63.5,63.5,68.7,901
24-Jul-22,0,23.7,0,15.1,0,13.5,0,0.6,998.3,10.7,0,19,0,200,0,28,20.278,3.9,5.3,64.5,64.5,69.7,2038
25-Jul-22,0,19.6,0,12.1,0,13.1,0,0.1,1005.9,8.7,0,17,0,300,0,27,20.075,3.1,4.3,65.7,65.7,70.8,1796
26-Jul-22,0,17.8,0,11.3,0,7.4,0,0,1015.1,4.1,0,8,0,290,0,14,19.198,2.5,3.3,66.7,66.7,71.8,1304
27-Jul-22,0,17.5,0,10.4,0,6.9,0,0,1013,2.9,0,7,0,130,0,12,18.405,2,2.6,67.5,67.5,72.6,972
28-Jul-22,0,21.4,0,9.5,0,5.6,0,0,1009.4,4,0,10,0,170,0,14,19.615,3.1,4.2,68.7,68.7,73.8,1879
29-Jul-22,0,21.8,0,14.6,0,14.1,0,0.1,1010.1,7.3,0,14,0,190,0,19,19.952,2.4,3.1,69.5,69.5,74.5,1008
30-Jul-22,0,21,0,16.5,0,15.8,0,11.6,1007.9,6.4,0,12,0,220,0,17,19.14,1.4,1.8,58.4,58.4,63.4,501
31-Jul-22,0,22,0,13.4,0,15.1,0,1.5,1009.7,4.4,0,8,0,300,0,16,20.305,3.1,4.2,58.4,58.4,63.4,1917
01-Aug-22,0,19.9,0,12.9,0,9.1,0,2.5,1007.8,7.9,0,16,0,190,0,21,18.688,1.6,2.2,56.6,56.6,61.6,934
02-Aug-22,0,26,0,16.7,0,17.1,0,1.6,1001.9,9.5,0,17,0,220,0,23,19.95,3.4,4.4,56.7,56.7,61.7,1421
03-Aug-22,0,20.8,0,12.5,0,12.2,0,0,1004.8,9.2,0,17,0,240,0,26,18.817,3.1,4.3,58.2,58.2,63.2,1743
04-Aug-22,0,18.9,0,8.9,0,5.6,0,0,1012.3,6.5,0,13,0,280,0,19,17.017,3.1,4.2,59.6,59.6,64.6,1816
05-Aug-22,0,19.9,0,8.3,0,3.9,0,0,1019.6,6.1,0,11,0,290,0,20,17.052,3.2,4.3,61.1,61.1,66.1,1936
06-Aug-22,0,21.7,0,6.2,0,2.4,0,0,1022.6,4.4,0,11,0,260,0,16,17.417,2.8,3.8,62.4,62.4,67.3,1713
07-Aug-22,0,22.5,0,7.9,0,3.3,0,0,1020.5,4.6,0,12,0,250,0,17,19.31,3.6,4.9,63.9,63.9,68.9,2423
08-Aug-22,0,24.9,0,7.8,0,3.5,0,0,1021.7,3.3,0,9,0,270,0,14,20.818,3.9,5.3,65.6,65.6,70.5,2589
09-Aug-22,0,26.9,0,9.7,0,5.9,0,0,1022.2,2.8,0,7,0,250,0,11,21.802,4,5.3,67.2,67.2,72.1,2425
10-Aug-22,0,29.1,0,8.7,0,3.8,0,0,1018.6,2.7,0,9,0,170,0,13,22.658,4.2,5.6,68.8,68.8,73.7,2559
11-Aug-22,0,30.5,0,9.6,0,5.4,0,0,1014.9,2.7,0,8,0,110,0,14,23.638,4.4,5.8,70.5,70.5,75.3,2561
12-Aug-22,0,31.7,0,10.2,0,5.6,0,0,1012.2,3.4,0,8,0,110,0,12,24.015,4.5,5.9,72.1,72.1,76.9,2474
13-Aug-22,0,30.7,0,12.8,0,9.9,0,0,1007.3,3.7,0,7,0,140,0,12,24.417,4.2,5.5,73.6,73.6,78.3,2215
14-Aug-22,0,29.4,0,12.6,0,9.1,0,5.3,1000.8,3.9,0,10,0,240,0,13,23.923,3.4,4.4,69.4,69.4,74.1,1755
15-Aug-22,0,23.8,0,15.4,0,15.1,0,23.3,998,3.6,0,11,0,330,0,19,21.628,2.4,3.2,47,47,51.6,1250
16-Aug-22,0,19,0,9.9,0,12,0,0.1,1005.2,9.4,0,15,0,350,0,22,18.782,2.5,3.6,48.4,48.4,53,1559
17-Aug-22,0,20.5,0,7.5,0,5.9,0,0,1009.3,5,0,9,0,340,0,15,17.778,2.9,3.9,50,50,54.6,1854
18-Aug-22,0,23.4,0,11.8,0,12.7,0,0.5,1004.6,9.6,0,18,0,250,0,25,18.31,2.5,3.4,50.9,50.9,55.5,1185
19-Aug-22,0,20.9,0,10.6,0,6.9,0,0.5,1006.3,9.2,0,18,0,250,0,25,17.278,2.9,4,51.9,51.9,56.6,1738
20-Aug-22,0,22.4,0,13.9,0,11.3,0,0.1,1005.8,10.8,0,19,0,220,0,30,17.99,3.3,4.4,53.6,53.6,58.3,1577
21-Aug-22,0,21.7,0,10.8,0,7.3,0,0.6,1006.3,4.5,0,10,0,130,0,15,19.628,3.4,4.5,54.7,54.7,59.4,2273
22-Aug-22,0,23.1,0,14.4,0,13.9,0,0,1003.2,6.1,0,12,0,270,0,17,19.535,2.2,2.8,55.8,55.8,60.5,1005
23-Aug-22,0,22,0,15.1,0,14.4,0,1.6,1003.2,5.9,0,11,0,160,0,15,19.785,2.6,3.4,55.4,55.4,60.2,1290
24-Aug-22,0,20.6,0,10.8,0,10.6,0,0.4,1007.7,4.9,0,10,0,200,0,17,18.663,2.3,3.1,56.2,56.2,60.9,1346
25-Aug-22,0,20.9,0,7.8,0,2,0,0,1012.2,5.2,0,12,0,200,0,19,17.92,2.6,3.5,57.5,57.5,62.2,1649
26-Aug-22,0,20.1,0,9,0,10.6,0,0,1012.5,5.4,0,11,0,280,0,17,18.403,2.2,2.9,58.5,58.5,63.3,1280
27-Aug-22,0,22.9,0,6.4,0,1.9,0,0,1013.5,2.2,0,7,0,140,0,10,18.972,2.8,3.8,59.8,59.8,64.6,1985
28-Aug-22,0,20.9,0,10.3,0,7,0,0,1015,2.1,0,6,0,120,0,9,18.45,1.7,2.3,60.6,60.6,65.4,865
29-Aug-22,0,24.1,0,11.2,0,8.2,0,0,1016.4,3.6,0,9,0,130,0,15,19.83,3,4,62,62,66.7,1865
30-Aug-22,0,21.5,0,9.6,0,4.4,0,0,1019,5,0,11,0,90,0,19,19.943,2.9,3.9,63.2,63.2,68,1963
31-Aug-22,0,21.6,0,8.2,0,2.1,0,0,1019.2,4.7,0,10,0,350,0,16,18.91,2.6,3.5,64.3,64.3,69.1,1719
01-Sep-22,0,21.6,0,11.3,0,6,0,0,1014.4,3.9,0,10,0,50,0,17,19.407,2.6,3.4,65.4,65.4,70.1,1510
02-Sep-22,0,22.3,0,10.9,0,7.5,0,0.1,1004.6,4.9,0,13,0,190,0,17,19.235,2.4,3.1,66.3,66.3,70.9,1197
03-Sep-22,0,15.6,0,11.7,0,11.4,0,16.4,996.3,4.5,0,12,0,160,0,16,16.727,1,1.4,50.3,50.3,54.9,517
04-Sep-22,0,19.8,0,11.2,0,8.6,0,24.3,998.2,8.6,0,16,0,130,0,25,16.82,2.3,3.3,27.2,27.2,31.9,1550
05-Sep-22,0,19.6,0,10.5,0,4.7,0,10.2,999.9,9.9,0,18,0,140,0,31,16.295,1.8,2.6,18.4,18.4,23.1,1150
06-Sep-22,0,18.8,0,13.6,0,13.1,0,11.5,996.1,8,0,13,0,150,0,20,16.427,1.7,2.3,8.3,8.3,13.1,926
07-Sep-22,0,20.2,0,14.1,0,11.1,0,9.8,992.7,8.1,0,14,0,140,0,23,17.198,2.3,3.2,0.6,0.6,5.5,1496
08-Sep-22,0,18.9,0,13.5,0,13.6,0,18.6,995.4,5.9,0,11,0,0,0,20,17.02,1.5,2.1,0,-10,-10,843
09-Sep-22,0,17.8,0,12.4,0,9.8,0,10.5,1004.2,5.4,0,10,0,290,0,17,17.017,1.1,1.6,0,-9.4,-10,739
10-Sep-22,0,20.9,0,10.5,0,6.1,0,0.2,1010.3,3.5,0,7,0,130,0,12,16.91,1.9,2.6,1.7,1.7,-7.8,1265
11-Sep-22,0,18.5,0,10,0,5,0,16,1006.3,6.8,0,14,0,160,0,20,15.932,0.7,0.9,0,-10,-10,240
12-Sep-22,0,19.1,0,12.1,0,13.3,0,0.3,1004.3,5,0,10,0,190,0,15,17.32,1,1.4,0.7,0.7,-8.8,577
13-Sep-22,0,17.5,0,8.2,0,5.8,0,0.2,1005.6,6.4,0,11,0,350,0,17,16.11,2,2.8,2.5,2.5,-6.6,1527
14-Sep-22,0,16.4,0,8.9,0,3.6,0,0.2,1005.9,6.4,0,10,0,320,0,16,15.108,1.4,1.8,3.6,3.6,-5.1,743
15-Sep-22,0,16.3,0,9.7,0,8.4,0,0,1010.8,5.3,0,10,0,340,0,16,15.092,1.6,2.1,5.1,5.1,-3.3,897
16-Sep-22,0,16.7,0,6.3,0,1,0,0,1016.5,5.2,0,11,0,0,0,18,14.587,1.9,2.6,6.9,6.9,-1.2,1464
17-Sep-22,0,15.8,0,2.8,0,-1.7,0,0,1018.8,2.5,0,7,0,300,0,12,13.44,1.6,2.2,8.4,8.4,0.4,1405
18-Sep-22,0,16.6,0,4.2,0,-0.8,0,0,1017.5,2.8,0,8,0,290,0,13,13.78,1.4,2,9.7,9.7,1.9,1204
19-Sep-22,0,18,0,11.1,0,8.7,0,0,1018.3,1.9,0,6,0,150,0,9,15.347,1.4,1.9,11,11,3.2,864
20-Sep-22,0,19.3,0,9.7,0,5,0,0,1018,4.3,0,9,0,190,0,12,15.705,1.8,2.4,12.6,12.6,5,1228
21-Sep-22,0,19.2,0,8.9,0,3.2,0,0,1014.1,7.6,0,16,0,180,0,23,15.16,1.6,2.2,14,14,6.6,911
22-Sep-22,0,16.8,0,9.6,0,12,0,23.3,1009.1,5.6,0,13,0,190,0,20,15.695,0.8,1.1,0,-8.6,-10,446
23-Sep-22,0,17.3,0,6.6,0,1.5,0,0.7,1012.3,3.3,0,11,0,330,0,19,14.577,1.4,1.9,0.7,0.7,-8.8,1118
24-Sep-22,0,15.7,0,6.1,0,1,0,0.1,1015.9,5,0,13,0,0,0,20,13.845,1.5,2,2.1,2.1,-7,1102
25-Sep-22,0,14.9,0,4.9,0,-0.2,0,0.2,1009.8,7,0,18,0,260,0,27,12.795,0.9,1.3,2.7,2.7,-6,664
26-Sep-22,0,15.5,0,10.1,0,7.6,0,0,1001.5,10.2,0,16,0,320,0,32,13.725,1.4,2,4.1,4.1,-4.3,1038
27-Sep-22,0,12.6,0,8.9,0,7.4,0,2.3,999.2,7.4,0,14,0,280,0,20,12.77,1,1.3,2.7,2.7,-5.4,420
28-Sep-22,0,14.4,0,8.6,0,5.9,0,1.3,998,6.4,0,12,0,330,0,23,12.953,1.4,2,2.8,2.8,-5,1040
29-Sep-22,0,15.6,0,8,0,5.2,0,0.1,1001.4,5.2,0,9,0,330,0,13,12.885,1.2,1.6,3.8,3.8,-3.7,810
30-Sep-22,0,18,0,8.9,0,2.5,0,6.9,994,11.1,0,22,0,190,0,31,13.44,1.1,1.5,0,-2,-9.3,623
01-Oct-22,0,16.5,0,9.6,0,5,0,1.1,999.9,8.2,0,17,0,240,0,24,13.212,1.4,1.9,0.3,0.3,-8.6,876
02-Oct-22,0,17.5,0,9.4,0,5,0,0,1012.9,4.3,0,9,0,290,0,13,14.068,1.4,1.9,1.6,1.6,-6.8,1086
03-Oct-22,0,16.8,0,10.8,0,7.8,0,0,1011.5,9.1,0,18,0,170,0,27,13.983,1,1.4,2.6,2.6,-5.4,474
04-Oct-22,0,16.6,0,14.3,0,14.1,0,6.5,1000,9.6,0,19,0,190,0,27,14.872,0.8,1.1,0,-3.1,-10,261
05-Oct-22,0,15,0,8.2,0,10.4,0,7.8,1003.9,9.9,0,24,0,250,0,34,13.965,1,1.5,0,-6.8,-10,990
06-Oct-22,0,18.2,0,8.2,0,4.5,0,0.4,1012.6,10.9,0,17,0,210,0,25,13.105,1.6,2.1,1.2,1.2,-8.3,836
07-Oct-22,0,15.9,0,7.4,0,10.1,0,1.1,1009.1,10.3,0,21,0,260,0,28,13.573,1.3,1.8,1.3,1.3,-7.8,967
08-Oct-22,0,15.2,0,4,0,-0.8,0,0.2,1013.1,4.9,0,11,0,190,0,15,12.002,1.1,1.5,2.2,2.2,-6.5,1015
09-Oct-22,0,14.7,0,5.9,0,3.7,0,8.8,1003.6,11.3,0,19,0,170,0,29,12.395,0.7,1,0,-5.9,-10,241
10-Oct-22,0,14.5,0,4.4,0,-0.9,0,0.1,1013.1,3.7,0,10,0,310,0,17,11.403,1.1,1.6,1,1,-8.5,1169
11-Oct-22,0,13.6,0,4.6,0,-0.8,0,0.9,1015.3,6,0,12,0,160,0,17,11.065,0.9,1.2,0.9,0.9,-8.1,596
12-Oct-22,0,14.6,0,6.1,0,8.7,0,1.2,1009.3,6.4,0,16,0,190,0,22,12.345,0.6,0.9,0.4,0.4,-8.3,470
13-Oct-22,0,16.3,0,3.6,0,-0.8,0,0.3,1006.8,5,0,13,0,200,0,18,11.297,0.9,1.2,1,1,-7.3,666
14-Oct-22,0,14.9,0,8.1,0,1.9,0,0.4,997.6,5.7,0,11,0,250,0,16,11.908,1,1.3,1.5,1.5,-6.3,771
15-Oct-22,0,13.4,0,6.5,0,1.1,0,2.7,989.3,11.3,0,21,0,200,0,32,10.85,1.2,1.7,0,0,-7.5,844
16-Oct-22,0,13.9,0,3.9,0,-1.2,0,15.6,995,8.8,0,22,0,130,0,39,9.85,0.6,0.9,0,-10,-10,261
17-Oct-22,0,16.4,0,4.9,0,7.5,0,0,1003.1,13.4,0,23,0,200,0,38,11.15,1.4,1.9,1.4,1.4,-8.1,974
18-Oct-22,0,16.4,0,3.1,0,-1.5,0,0.9,1015.9,5.2,0,12,0,120,0,21,11.095,0.8,1.1,1.3,1.3,-7.8,740
19-Oct-22,0,14.9,0,12.4,0,10.9,0,10.2,1005.8,9.7,0,14,0,110,0,24,12.425,0.8,1,0,-8.1,-10,231
20-Oct-22,0,17.7,0,10.8,0,3.6,0,0.2,993.9,6.3,0,10,0,140,0,16,12.932,0.8,1.1,0.6,0.6,-8.9,662
21-Oct-22,0,17.1,0,13.3,0,9.1,0,12.1,984.7,10.1,0,20,0,160,0,30,13.517,1.1,1.4,0,-10,-10,464
22-Oct-22,0,16.7,0,9.4,0,4.9,0,5.8,992.6,9.2,0,18,0,200,0,26,13.137,0.9,1.2,0,-4.9,-10,647
23-Oct-22,0,17.1,0,10.1,0,10.1,0,15.3,991.1,4.6,0,12,0,200,0,17,13.712,0.7,1,0,-10,-10,663
24-Oct-22,0,15.9,0,8.5,0,3.7,0,0.7,992.8,7.1,0,14,0,220,0,21,12.823,0.8,1,0.1,0.1,-9.4,612
25-Oct-22,0,15.2,0,8.6,0,3.3,0,9,992.4,9,0,18,0,160,0,29,12.37,0.5,0.8,0,-8.4,-10,400
26-Oct-22,0,16.1,0,11.7,0,8.8,0,2.5,992.3,13.7,0,22,0,190,0,33,12.96,0.9,1.2,0,-1.6,-10,639
27-Oct-22,0,16.5,0,13.1,0,8.1,0,5.1,996.8,12.8,0,18,0,160,0,27,13.493,0.7,1,0,-4.4,-10,313
28-Oct-22,0,16.5,0,9.3,0,4.9,0,8,995.8,10.7,0,29,0,180,0,45,13.547,0.7,0.9,0,-7.3,-10,712
29-Oct-22,0,16.2,0,12.1,0,9.9,0,3.8,998.4,11.4,0,20,0,170,0,29,13.1,0.8,1,0,-3,-10,306
30-Oct-22,0,14.7,0,11.4,0,8.7,0,2.2,997.1,11.7,0,18,0,160,0,29,12.59,0.8,1.1,0,-1.4,-10,466
31-Oct-22,0,14.7,0,8.9,0,7.7,0,30.2,994.5,10.2,0,18,0,160,0,29,12.467,0.5,0.7,0,-10,-10,209
01-Nov-22,0,12,0,5.8,0,3.9,0,0.3,995.4,6.9,0,14,0,270,0,21,11.11,0.7,0.9,0.4,0.4,-9.1,450
02-Nov-22,0,13.7,0,5.8,0,1.2,0,10.2,993.9,15.4,0,32,0,180,0,48,10.132,0.8,1.1,0,-9,-10,266
03-Nov-22,0,9.5,0,4.4,0,-0.3,0,1.1,993,5.7,0,9,0,320,0,15,9.03,0.5,0.7,0,-0.6,-10,275
04-Nov-22,0,11.4,0,3.8,0,-0.1,0,0.2,1004.3,4.9,0,10,0,250,0,14,8.802,0.4,0.6,0.2,0.2,-9.3,513
05-Nov-22,0,13.6,0,8.7,0,1.3,0,5.8,999.7,8.6,0,15,0,170,0,21,10.577,0.5,0.7,0,-5.1,-10,525
06-Nov-22,0,13,0,7.3,0,2,0,2.4,989.5,7.9,0,15,0,190,0,21,10.365,0.6,0.7,0,-1.8,-10,469
07-Nov-22,0,14.5,0,8.7,0,4.2,0,6.3,981.6,15.5,0,27,0,170,0,42,10.895,0.9,1.2,0,-5.4,-10,126
08-Nov-22,0,12.4,0,7.8,0,3.2,0,0.3,981.4,8.7,0,16,0,190,0,26,10.172,0.6,0.8,0.3,0.3,-9.2,443
09-Nov-22,0,12.8,0,7,0,3,0,0.3,993.3,8.7,0,14,0,190,0,21,9.695,0.4,0.6,0.4,0.4,-8.6,468
10-Nov-22,0,14.7,0,11.9,0,6.5,0,0.6,1002,15.5,0,23,0,180,0,37,11.55,0.8,1.1,0.7,0.7,-7.9,173
11-Nov-22,0,15.5,0,13.9,0,12.6,0,0.9,1008.1,17.5,0,26,0,180,0,42,12.69,0.9,1.2,0.7,0.7,-7.5,82
12-Nov-22,0,14.2,0,12.3,0,11.8,0,0.3,1010.5,9.1,0,15,0,160,0,21,12.597,0.6,0.7,0.9,0.9,-6.9,78
13-Nov-22,0,16.4,0,10.6,0,6.7,0,13,1003.9,8.4,0,16,0,150,0,25,12.28,0.5,0.7,0,-10,-10,357
14-Nov-22,0,12.6,0,9.3,0,6.7,0,4.2,990.8,8.2,0,18,0,150,0,29,11.658,0.6,0.7,0,-3.6,-10,468
15-Nov-22,0,12.9,0,4.2,0,-0.7,0,1.2,981.3,5.5,0,18,0,150,0,28,10.392,0.2,0.3,0,-1,-10,520
16-Nov-22,0,10.3,0,0.8,0,-2.6,0,0.2,978.2,2.9,0,6,0,330,0,11,8.889,0.1,0.3,0,-0.1,-9.6,468
17-Nov-22,0,7.5,0,2.6,0,-0.2,0,0.3,984.3,3.3,0,11,0,270,0,13,8.43,0.2,0.3,0,-0.1,-9.2,322
18-Nov-22,0,9.8,0,2.9,0,-1.1,0,0.1,997.9,7.6,0,13,0,280,0,18,8.081,0.3,0.3,0.2,0.2,-8.6,521
19-Nov-22,0,8.3,0,-0.5,0,-6.1,0,3.5,1002.8,6.2,0,16,0,160,0,23,6.564,0.2,0.3,0,-3.1,-10,191
20-Nov-22,0,9.1,0,4.6,0,-0.4,0,0.8,997.2,7,0,21,0,250,0,27,7.087,0.4,0.5,0,-0.4,-9.9,408
21-Nov-22,0,9.3,0,3.7,0,0.7,0,18.7,985.9,8.7,0,15,0,270,0,23,7.733,0.2,0.3,0,-10,-10,398
22-Nov-22,0,6.6,0,3.2,0,0.2,0,0.2,980.2,4.4,0,11,0,120,0,17,7.34,0.2,0.3,0,0,-9.5,129
23-Nov-22,0,10.1,0,5,0,-1.5,0,8.5,976.7,10.6,0,19,0,190,0,30,7.366,0.3,0.4,0,-8.1,-10,383
24-Nov-22,0,10.9,0,4.7,0,1.1,0,5.2,985.1,12.1,0,28,0,160,0,41,7.338,0.5,0.7,0,-4.7,-10,293
25-Nov-22,0,10.9,0,4.5,0,0.4,0,0.1,1000.8,7.4,0,13,0,220,0,22,7.015,0.3,0.4,0.2,0.2,-9.3,371
26-Nov-22,0,13.5,0,9.8,0,3.8,0,4.3,1001.7,15.7,0,22,0,170,0,33,9.323,0.7,0.9,0,-3.4,-10,52
27-Nov-22,0,10.6,0,5.5,0,0.4,0,4.2,997.4,7.3,0,19,0,230,0,33,8.405,0.4,0.5,0,-3.8,-10,270
28-Nov-22,0,10.1,0,4.7,0,1.4,0,0.2,1001.4,6.7,0,14,0,270,0,21,7.414,0.3,0.4,0.1,0.1,-9.4,282
29-Nov-22,0,9,0,5.8,0,-1.3,0,0,1011.1,4.3,0,9,0,120,0,13,7.728,0.3,0.4,0.4,0.4,-8.6,303
30-Nov-22,0,10.2,0,7.7,0,4.8,0,0.1,1014.7,6.5,0,10,0,130,0,16,8.401,0.5,0.6,0.8,0.8,-7.8,92
01-Dec-22,0,10.8,0,5.4,0,-1,0,0,1019,5.3,0,10,0,160,0,16,8.156,0.4,0.5,1.2,1.2,-7,226
02-Dec-22,0,7.9,0,4.8,0,-0.6,0,0,1018.5,2,0,5,0,170,0,8,7.686,0.3,0.4,1.4,1.4,-6.4,119
03-Dec-22,0,7.9,0,3,0,0.2,0,0,1016,2.3,0,5,0,60,0,7,7.788,0.2,0.3,1.6,1.6,-5.9,180
04-Dec-22,0,6.7,0,1.5,0,-1.9,0,3.4,1012.8,3.9,0,11,0,20,0,19,6.642,0.2,0.3,0,-1.6,-8.8,237
05-Dec-22,0,8.3,0,3.5,0,0.2,0,0.6,1017.2,4.4,0,12,0,70,0,18,6.829,0.3,0.4,0,-0.3,-8.7,235
06-Dec-22,0,5.7,0,0.1,0,-1.5,0,0.1,1020,5,0,9,0,10,0,15,5.915,0.2,0.3,0.1,0.1,-8.2,204
07-Dec-22,0,3.5,0,-1.9,0,-2.6,0,0,1016.2,4,0,8,0,320,0,12,4.789,0,0,0.1,0.1,-7.8,375
08-Dec-22,0,2.2,0,-2.2,0,-7.4,0,0,1008.5,4.1,0,9,0,330,0,14,3.854,0.1,0.1,0.2,0.2,-7.3,201
09-Dec-22,0,-0.5,0,-4.1,0,-8.5,0,0,1004.3,3,0,8,0,340,0,12,2.947,0.1,0.1,0.2,0.2,-6.9,180
10-Dec-22,0,2.7,0,-4,0,-8.5,0,0,1002.5,2.9,0,7,0,340,0,11,3.089,0,0,0.2,0.2,-6.5,263
11-Dec-22,0,0.3,0,-0.8,0,-7.9,0,0,1002.6,5.4,0,9,0,340,0,14,3.542,0.1,0.2,0.4,0.4,-6.1,125
12-Dec-22,0,0,0,-3.3,0,-1.5,0,0,1000.5,2.4,0,5,0,10,0,8,3.614,0,0.1,0.4,0.4,-5.7,187
13-Dec-22,0,0.7,0,-3.5,0,-3.9,0,0,999.6,3.3,0,8,0,350,0,13,2.998,0.1,0.2,0.5,0.5,-5.3,151
14-Dec-22,0,2,0,-3.9,0,-7.1,0,0,1002.8,5.8,0,10,0,0,0,17,2.419,0,0,0.5,0.5,-5.1,374
15-Dec-22,0,0.3,0,-4.7,0,-9.9,0,0,1008.7,3.8,0,7,0,340,0,10,1.559,0,0,0.5,0.5,-4.8,359
16-Dec-22,0,0.5,0,-6.1,0,-10.7,0,0,1009.7,4.4,0,11,0,190,0,14,1.445,0,0.1,0.6,0.6,-4.5,262
17-Dec-22,0,6.3,0,0.5,0,-5.2,0,0.1,1007.4,5,0,9,0,180,0,15,1.923,0.1,0.2,0.6,0.6,-4.3,331
18-Dec-22,0,12.7,0,3.5,0,-3.5,0,4.2,995.5,11.8,0,19,0,130,0,29,3.938,0.5,0.7,0,-3.1,-7.8,61
19-Dec-22,0,13.3,0,5.4,0,4.6,0,6.4,985.2,14,0,23,0,180,0,33,7.82,0.5,0.6,0,-5.9,-10,162
20-Dec-22,0,8.2,0,4.3,0,0.8,0,0.3,992.3,9.6,0,17,0,210,0,24,5.588,0.4,0.4,0.1,0.1,-9.4,318
21-Dec-22,0,8.5,0,3,0,-0.5,0,0.1,992.9,9.4,0,17,0,210,0,25,4.658,0.4,0.4,0.5,0.5,-8.6,336
22-Dec-22,0,7,0,-0.1,0,0.3,0,1.8,994.2,3.2,0,7,0,320,0,12,5.22,0.1,0.1,0,-1.3,-9.9,197
23-Dec-22,0,11.1,0,0,0,-3.7,0,10.7,991,6,0,13,0,230,0,21,5.674,0.3,0.3,0,-10,-10,204
24-Dec-22,0,10,0,4.2,0,-0.7,0,12.9,993.3,7.5,0,16,0,210,0,22,5.543,0.4,0.6,0,-10,-10,77
